Chromosome,Feature,Start,End,Strand,ID_gene,seqnames,start,end,width,Status,Gene,coverage_percentage,overlap,file
chr04,repeat_unit,2618952,2628994,-,LTR_Os_chr_04_604#LTR,chr04,2628701,2628800,100,hypo,LTR_Os_chr_04_604#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,2629220,2644193,+,LTR_Os_chr_04_605#LTR,chr04,2631401,2631500,100,hypo,LTR_Os_chr_04_605#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,2629220,2644193,+,LTR_Os_chr_04_605#LTR,chr04,2631901,2632000,100,hypo,LTR_Os_chr_04_605#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,2710138,2711505,-,TREP3420#DNA/En-Spm,chr04,2710501,2710600,100,hypo,TREP3420#DNA/En-Spm,100,TRUE,BGI (CHH context)
chr04,repeat_unit,2711506,2715261,-,LTR_Os_chr_02_277#LTR,chr04,2711901,2712100,200,hypo,LTR_Os_chr_02_277#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,2737282,2738730,-,LTR_Os_chr_12_2225#LTR/Copia,chr04,2737901,2738000,100,hypo,LTR_Os_chr_12_2225#LTR/Copia,100,TRUE,BGI (CHH context)
chr04,repeat_unit,2738731,2740292,+,LTR_Os_chr_11_2030#LTR,chr04,2738701,2738800,100,hypo,LTR_Os_chr_11_2030#LTR,70,TRUE,BGI (CHH context)
chr04,repeat_unit,2769615,2770585,-,LTR_Os_chr_12_2333#LTR/Copia,chr04,2769601,2769700,100,hypo,LTR_Os_chr_12_2333#LTR/Copia,86,TRUE,BGI (CHH context)
chr04,repeat_unit,2773717,2778905,-,LTR_Os_chr_05_875#LTR,chr04,2775601,2775700,100,hyper,LTR_Os_chr_05_875#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,2786235,2799103,+,LTR_Os_chr_04_607#LTR/Gypsy,chr04,2789701,2789800,100,hypo,LTR_Os_chr_04_607#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,2804933,2805028,-,CACTA-F#DNA/En-Spm,chr04,2804901,2805000,100,hyper,CACTA-F#DNA/En-Spm,68,TRUE,BGI (CHH context)
chr04,repeat_unit,2812028,2812157,-,ORSgTEMT03800074,chr04,2812001,2812100,100,hypo,ORSgTEMT03800074,73,TRUE,BGI (CHH context)
chr04,repeat_unit,2882731,2888040,+,LTR_Os_chr_03_500#LTR/Gypsy,chr04,2887101,2887200,100,hypo,LTR_Os_chr_03_500#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,2907813,2908429,-,TNR11#DNA/Mite,chr04,2908001,2908100,100,hypo,TNR11#DNA/Mite,100,TRUE,BGI (CHH context)
chr04,repeat_unit,2909112,2909433,+,LTR_Os_chr_09_1753#LTR/Copia,chr04,2909101,2909200,100,hypo,LTR_Os_chr_09_1753#LTR/Copia,89,TRUE,BGI (CHH context)
chr04,repeat_unit,2941414,2947694,+,LTR_Os_chr_09_1685#LTR,chr04,2943001,2943100,100,hyper,LTR_Os_chr_09_1685#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,2986498,2989900,-,LTR_Os_chr_08_1564#LTR,chr04,2989701,2989800,100,hyper,LTR_Os_chr_08_1564#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,3087399,3096292,+,LTR_Os_chr_08_1461#LTR,chr04,3093801,3093900,100,hypo,LTR_Os_chr_08_1461#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,3096782,3107475,-,SPMLIKE#DNA/En-Spm,chr04,3102501,3102600,100,hyper,SPMLIKE#DNA/En-Spm,100,TRUE,BGI (CHH context)
chr04,repeat_unit,3114213,3114486,-,LTR_Os_chr_04_834#LTR,chr04,3114401,3114500,100,hypo,LTR_Os_chr_04_834#LTR,86,TRUE,BGI (CHH context)
chr04,repeat_unit,3119317,3119745,-,LTR_Os_chr_04_713#LTR,chr04,3119301,3119500,200,hypo,LTR_Os_chr_04_713#LTR,92,TRUE,BGI (CHH context)
chr04,repeat_unit,3143213,3143448,-,LTR_Os_chr_02_286#LTR,chr04,3143301,3143400,100,hypo,LTR_Os_chr_02_286#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,3208556,3213547,+,LTR_Os_chr_09_1753#LTR/Copia,chr04,3212001,3212100,100,hyper,LTR_Os_chr_09_1753#LTR/Copia,100,TRUE,BGI (CHH context)
chr04,repeat_unit,3377005,3380235,+,LTR_Os_chr_08_1516#LTR,chr04,3377101,3377200,100,hyper,LTR_Os_chr_08_1516#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,3409588,3410680,+,rn_216-127_retroryza#LTR,chr04,3409601,3409800,200,hypo,rn_216-127_retroryza#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,3500420,3511942,-,LTR_Os_chr_04_618#LTR,chr04,3504301,3504400,100,hypo,LTR_Os_chr_04_618#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,3565282,3565443,+,ORSgTEMT02300004,chr04,3565301,3565400,100,hypo,ORSgTEMT02300004,100,TRUE,BGI (CHH context)
chr04,repeat_unit,3615775,3615980,-,LTR_Os_chr_01_31#LTR,chr04,3615801,3615900,100,hypo,LTR_Os_chr_01_31#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,3639917,3639982,+,SNAP-OL3#DNA/Mite,chr04,3639901,3640000,100,hypo,SNAP-OL3#DNA/Mite,66,TRUE,BGI (CHH context)
chr04,repeat_unit,3640751,3644593,+,LTR_Os_chr_12_2296#LTR,chr04,3643901,3644000,100,hyper,LTR_Os_chr_12_2296#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,3791488,3791772,+,ORSgTEMT00101607,chr04,3791601,3791700,100,hypo,ORSgTEMT00101607,100,TRUE,BGI (CHH context)
chr04,repeat_unit,3858786,3862213,-,LTR_Os_chr_05_979#LTR,chr04,3861501,3861600,100,hypo,LTR_Os_chr_05_979#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,3946303,3955356,+,LTR_Os_chr_11_2012#LTR,chr04,3946601,3946700,100,hyper,LTR_Os_chr_11_2012#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4021577,4025679,+,LTR_Os_chr_06_1116#LTR/Gypsy,chr04,4021901,4022000,100,hypo,LTR_Os_chr_06_1116#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4078977,4094308,+,LTR_Os_chr_04_623#LTR,chr04,4080601,4080700,100,hypo,LTR_Os_chr_04_623#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4151895,4155009,+,LTR_Os_chr_04_807#LTR/Gypsy,chr04,4153001,4153100,100,hyper,LTR_Os_chr_04_807#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4329026,4329272,+,ORSgTEMT00901478,chr04,4329001,4329200,200,hypo,ORSgTEMT00901478,87.5,TRUE,BGI (CHH context)
chr04,repeat_unit,4372163,4372782,+,ORSgTETN00200009,chr04,4372401,4372500,100,hypo,ORSgTETN00200009,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4378234,4379334,-,LTR_Os_chr_08_1547#LTR,chr04,4378901,4379000,100,hyper,LTR_Os_chr_08_1547#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4431687,4434668,-,LTR_Os_chr_10_1864#LTR,chr04,4431701,4431900,200,hypo,LTR_Os_chr_10_1864#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4431687,4434668,-,LTR_Os_chr_10_1864#LTR,chr04,4432401,4432500,100,hypo,LTR_Os_chr_10_1864#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4491546,4491784,+,WANDERER_OS#DNA/Mite,chr04,4491601,4491700,100,hypo,WANDERER_OS#DNA/Mite,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4505555,4506008,-,MERMITE18B#DNA,chr04,4505801,4505900,100,hypo,MERMITE18B#DNA,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4512591,4512935,+,ORSgTEMT00100533,chr04,4512701,4512800,100,hyper,ORSgTEMT00100533,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4524338,4524572,+,LTR_Os_chr_04_624#LTR,chr04,4524401,4524500,100,hypo,LTR_Os_chr_04_624#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4542753,4543275,+,ORSgTETNOOT00822,chr04,4543201,4543300,100,hypo,ORSgTETNOOT00822,75,TRUE,BGI (CHH context)
chr04,repeat_unit,4554435,4554788,+,ORSgTEMT00600372,chr04,4554401,4554500,100,hypo,ORSgTEMT00600372,66,TRUE,BGI (CHH context)
chr04,repeat_unit,4578428,4581835,+,LTR_Os_chr_02_288#LTR/Gypsy,chr04,4579001,4579100,100,hypo,LTR_Os_chr_02_288#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4706823,4714534,-,LTR_Os_chr_02_279#LTR/Gypsy,chr04,4707501,4707600,100,hypo,LTR_Os_chr_02_279#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4768041,4768231,+,ORSgTEMT02000010,chr04,4768101,4768200,100,hypo,ORSgTEMT02000010,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4777394,4780909,-,COPIO__LiL#LTR/Copia,chr04,4777401,4777500,100,hyper,COPIO__LiL#LTR/Copia,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4792831,4793078,-,ORSgTEMT00101150,chr04,4792801,4792900,100,hypo,ORSgTEMT00101150,70,TRUE,BGI (CHH context)
chr04,repeat_unit,4794792,4795144,-,LTR_Os_chr_01_191#LTR,chr04,4794901,4795100,200,hyper,LTR_Os_chr_01_191#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4879043,4890483,+,LTR_Os_chr_04_709#LTR,chr04,4887601,4887700,100,hypo,LTR_Os_chr_04_709#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4879043,4890483,+,LTR_Os_chr_04_709#LTR,chr04,4888301,4888400,100,hypo,LTR_Os_chr_04_709#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4893847,4895367,-,LTR_Os_chr_03_505_2frag#LTR,chr04,4893901,4894000,100,hypo,LTR_Os_chr_03_505_2frag#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4915526,4917036,+,LTR_Os_chr_01_86#LTR/Gypsy,chr04,4916001,4916100,100,hypo,LTR_Os_chr_01_86#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4926896,4935295,-,LTR_Os_chr_08_1527#LTR/Gypsy,chr04,4927401,4927500,100,hypo,LTR_Os_chr_08_1527#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4926896,4935295,-,LTR_Os_chr_08_1527#LTR/Gypsy,chr04,4928701,4928800,100,hyper,LTR_Os_chr_08_1527#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4956574,4959549,+,LTR_Os_chr_05_1056#LTR,chr04,4957601,4957700,100,hyper,LTR_Os_chr_05_1056#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4967714,4968963,-,LTR_Os_chr_08_1654#LTR/Gypsy,chr04,4968501,4968600,100,hyper,LTR_Os_chr_08_1654#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,4990629,4996840,-,LTR_Os_chr_04_630#LTR,chr04,4996401,4996500,100,hypo,LTR_Os_chr_04_630#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,5030186,5030381,-,LTR_Os_chr_04_754#LTR/Copia,chr04,5030201,5030300,100,hypo,LTR_Os_chr_04_754#LTR/Copia,100,TRUE,BGI (CHH context)
chr04,repeat_unit,5125678,5125796,-,LTR_Os_chr_07_1438#LTR,chr04,5125701,5125800,100,hypo,LTR_Os_chr_07_1438#LTR,96,TRUE,BGI (CHH context)
chr04,repeat_unit,5132807,5133378,+,ORSgOTOT00000106,chr04,5133101,5133200,100,hypo,ORSgOTOT00000106,100,TRUE,BGI (CHH context)
chr04,repeat_unit,5137937,5138508,+,ORSgOTOT00000177,chr04,5138101,5138200,100,hypo,ORSgOTOT00000177,100,TRUE,BGI (CHH context)
chr04,repeat_unit,5215446,5215780,+,ORSgTEMT00600583,chr04,5215601,5215700,100,hypo,ORSgTEMT00600583,100,TRUE,BGI (CHH context)
chr04,repeat_unit,5273431,5276363,+,LTR_Os_chr_05_970#LTR,chr04,5275001,5275300,300,hypo,LTR_Os_chr_05_970#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,5307635,5308103,-,ORSiTETNOOT00103#DNA,chr04,5307601,5307700,100,hypo,ORSiTETNOOT00103#DNA,66,TRUE,BGI (CHH context)
chr04,repeat_unit,5338690,5348744,-,LTR_Os_chr_08_1551#LTR/Gypsy,chr04,5342701,5342800,100,hypo,LTR_Os_chr_08_1551#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,5561884,5563297,+,LTR_Os_chr_03_539#LTR,chr04,5562001,5562200,200,hypo,LTR_Os_chr_03_539#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,5584389,5584549,+,ORSgTEMT00900415,chr04,5584401,5584500,100,hypo,ORSgTEMT00900415,100,TRUE,BGI (CHH context)
chr04,repeat_unit,5635570,5635801,+,STOWAWAY9_OS#DNA/Mite,chr04,5635601,5635700,100,hypo,STOWAWAY9_OS#DNA/Mite,100,TRUE,BGI (CHH context)
chr04,repeat_unit,5651501,5651908,-,LTR_Os_chr_06_1078#LTR,chr04,5651701,5651800,100,hypo,LTR_Os_chr_06_1078#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,5662436,5662683,-,MU_OS#DNA/MuDR,chr04,5662601,5662700,100,hypo,MU_OS#DNA/MuDR,83,TRUE,BGI (CHH context)
chr04,repeat_unit,5762765,5773687,-,LTR_Os_chr_11_2083#LTR/Gypsy,chr04,5773501,5773600,100,hyper,LTR_Os_chr_11_2083#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,5783134,5783911,-,ORSiTERTOOT00060,chr04,5783701,5783800,100,hypo,ORSiTERTOOT00060,100,TRUE,BGI (CHH context)
chr04,repeat_unit,5830648,5835131,-,LTR_Os_chr_01_225#LTR,chr04,5834701,5834900,200,hypo,LTR_Os_chr_01_225#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,5839803,5840362,-,LTR_Os_chr_04_733#LTR,chr04,5840301,5840400,100,hypo,LTR_Os_chr_04_733#LTR,62,TRUE,BGI (CHH context)
chr04,repeat_unit,5990830,5991197,-,TYPEU1#DNA,chr04,5990901,5991000,100,hypo,TYPEU1#DNA,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6116006,6118935,-,LTR_Os_chr_04_653#LTR,chr04,6117201,6117300,100,hyper,LTR_Os_chr_04_653#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6171430,6182803,-,LTR_Os_chr_07_1311#LTR/Gypsy,chr04,6174301,6174500,200,hypo,LTR_Os_chr_07_1311#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6171430,6182803,-,LTR_Os_chr_07_1311#LTR/Gypsy,chr04,6174701,6174800,100,hyper,LTR_Os_chr_07_1311#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6248380,6248560,-,ORSgTEMT02000023,chr04,6248401,6248500,100,hypo,ORSgTEMT02000023,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6344138,6346311,+,LTR_Os_chr_11_2050#LTR,chr04,6344101,6344200,100,hyper,LTR_Os_chr_11_2050#LTR,63,TRUE,BGI (CHH context)
chr04,repeat_unit,6482449,6482632,-,STOWAWAY43_OS#DNA/Mite,chr04,6482501,6482600,100,hypo,STOWAWAY43_OS#DNA/Mite,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6509546,6509829,-,LTR_Os_chr_05_874#LTR,chr04,6509701,6509800,100,hypo,LTR_Os_chr_05_874#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6524460,6526170,+,LTR_Os_chr_10_1834#LTR,chr04,6525001,6525100,100,hypo,LTR_Os_chr_10_1834#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6586644,6591693,-,CPSC4B__LiL#LTR/Copia,chr04,6587601,6587700,100,hypo,CPSC4B__LiL#LTR/Copia,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6601013,6613901,-,LTR_Os_chr_04_644#LTR/Gypsy,chr04,6603101,6603200,100,hypo,LTR_Os_chr_04_644#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6613904,6614144,-,RIRE8C__LiL#LTR/Gypsy,chr04,6614001,6614100,100,hyper,RIRE8C__LiL#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6624074,6627046,+,LTR_Os_chr_04_702#LTR/Gypsy,chr04,6624401,6624600,200,hypo,LTR_Os_chr_04_702#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6667660,6668812,+,RETROSAT4__LiL#LTR/Gypsy,chr04,6668701,6668800,100,hypo,RETROSAT4__LiL#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6677516,6682371,-,COPIA3_OS__LiL#LTR/Copia,chr04,6677601,6677700,100,hypo,COPIA3_OS__LiL#LTR/Copia,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6744611,6750310,+,ENSPM4_OS#DNA/En-Spm,chr04,6744701,6744800,100,hypo,ENSPM4_OS#DNA/En-Spm,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6776438,6779571,-,LTR_Os_chr_09_1678#LTR,chr04,6777601,6777700,100,hyper,LTR_Os_chr_09_1678#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6797652,6809361,-,LTR_Os_chr_12_2261#LTR/Gypsy,chr04,6800101,6800300,200,hypo,LTR_Os_chr_12_2261#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6809362,6811662,+,LTR_Os_chr_12_2220#LTR/Gypsy,chr04,6809401,6809500,100,hyper,LTR_Os_chr_12_2220#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6838254,6849229,-,ORSgTETN00200001,chr04,6840501,6840700,200,hypo,ORSgTETN00200001,100,TRUE,BGI (CHH context)
chr04,repeat_unit,6880563,6884292,+,LTR_Os_chr_09_1722#LTR,chr04,6882301,6882500,200,hyper,LTR_Os_chr_09_1722#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,7056104,7065800,-,LTR_Os_chr_03_556#LTR/Gypsy,chr04,7064301,7064500,200,hypo,LTR_Os_chr_03_556#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,7087917,7088154,-,STOWAWAY41_OS#DNA/Mite,chr04,7088001,7088100,100,hyper,STOWAWAY41_OS#DNA/Mite,100,TRUE,BGI (CHH context)
chr04,repeat_unit,7098775,7099839,+,LTR_Os_chr_03_545#LTR,chr04,7099401,7099500,100,hypo,LTR_Os_chr_03_545#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,7115956,7116311,+,ORSgTEMT00600288,chr04,7116001,7116200,200,hypo,ORSgTEMT00600288,100,TRUE,BGI (CHH context)
chr04,repeat_unit,7120703,7120916,-,TOURIST-XV#DNA/Mite,chr04,7120701,7120800,100,hypo,TOURIST-XV#DNA/Mite,98,TRUE,BGI (CHH context)
chr04,repeat_unit,7158472,7158703,+,ORSgTEMT01700874,chr04,7158601,7158700,100,hypo,ORSgTEMT01700874,100,TRUE,BGI (CHH context)
chr04,repeat_unit,7168621,7168978,-,ORSgTEMT03800121,chr04,7168601,7168700,100,hypo,ORSgTEMT03800121,80,TRUE,BGI (CHH context)
chr04,repeat_unit,7422615,7426637,+,LTR_Os_chr_01_116#LTR/Gypsy,chr04,7424801,7424900,100,hypo,LTR_Os_chr_01_116#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,7422615,7426637,+,LTR_Os_chr_01_116#LTR/Gypsy,chr04,7425201,7425300,100,hypo,LTR_Os_chr_01_116#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,7434788,7441798,+,LTR_Os_chr_01_114#LTR,chr04,7435001,7435200,200,hypo,LTR_Os_chr_01_114#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,7698810,7700917,+,LTR_Os_chr_01_44#LTR,chr04,7700501,7700600,100,hypo,LTR_Os_chr_01_44#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,7790608,7798091,+,LTR_Os_chr_04_653#LTR,chr04,7792101,7792200,100,hypo,LTR_Os_chr_04_653#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,7832242,7835022,+,LTR_Os_chr_08_1599#LTR,chr04,7833401,7833500,100,hypo,LTR_Os_chr_08_1599#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,7919555,7919909,-,CASLET#DNA/Mite,chr04,7919601,7919700,100,hypo,CASLET#DNA/Mite,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8000773,8000914,-,LTR_Os_chr_12_2251#LTR/Gypsy,chr04,8000801,8000900,100,hypo,LTR_Os_chr_12_2251#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8129099,8132368,-,LTR_Os_chr_11_2112#LTR/Copia,chr04,8129801,8129900,100,hypo,LTR_Os_chr_11_2112#LTR/Copia,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8129099,8132368,-,LTR_Os_chr_11_2112#LTR/Copia,chr04,8130901,8131000,100,hypo,LTR_Os_chr_11_2112#LTR/Copia,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8141019,8143437,-,LTR_Os_chr_11_1993#LTR/Copia,chr04,8141601,8141700,100,hyper,LTR_Os_chr_11_1993#LTR/Copia,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8171526,8172160,+,OSTE17#DNA,chr04,8171601,8171700,100,hyper,OSTE17#DNA,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8183726,8193718,+,LTR_Os_chr_11_2112#LTR/Copia,chr04,8189801,8189900,100,hypo,LTR_Os_chr_11_2112#LTR/Copia,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8183726,8193718,+,LTR_Os_chr_11_2112#LTR/Copia,chr04,8191801,8191900,100,hypo,LTR_Os_chr_11_2112#LTR/Copia,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8193719,8205164,+,LTR_Os_chr_04_659#LTR,chr04,8201501,8201600,100,hypo,LTR_Os_chr_04_659#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8211420,8211566,+,ORSgTEMT00501020,chr04,8211401,8211600,200,hypo,ORSgTEMT00501020,73.5,TRUE,BGI (CHH context)
chr04,repeat_unit,8265202,8265366,-,LTR_Os_chr_01_191#LTR,chr04,8265301,8265400,100,hypo,LTR_Os_chr_01_191#LTR,66,TRUE,BGI (CHH context)
chr04,repeat_unit,8269444,8270525,+,ORSgTERT00100525,chr04,8269501,8269600,100,hypo,ORSgTERT00100525,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8270526,8271474,+,LTR_Os_chr_12_2328#LTR,chr04,8270701,8270800,100,hypo,LTR_Os_chr_12_2328#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8368266,8370430,-,LTR_Os_chr_10_1850#LTR,chr04,8368401,8368500,100,hyper,LTR_Os_chr_10_1850#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8383188,8386870,-,LTR_Os_chr_04_790#LTR/Gypsy,chr04,8383601,8383700,100,hypo,LTR_Os_chr_04_790#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8429554,8429940,+,LTR_Os_chr_11_2033#LTR/Gypsy,chr04,8429601,8429700,100,hypo,LTR_Os_chr_11_2033#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8437217,8439594,-,LTR_Os_chr_06_1121#LTR/Gypsy,chr04,8437901,8438000,100,hypo,LTR_Os_chr_06_1121#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8437217,8439594,-,LTR_Os_chr_06_1121#LTR/Gypsy,chr04,8438301,8438400,100,hypo,LTR_Os_chr_06_1121#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8447121,8453166,-,LTR_Os_chr_09_1715#LTR/Copia,chr04,8447201,8447300,100,hypo,LTR_Os_chr_09_1715#LTR/Copia,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8447121,8453166,-,LTR_Os_chr_09_1715#LTR/Copia,chr04,8449001,8449100,100,hypo,LTR_Os_chr_09_1715#LTR/Copia,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8485910,8497198,+,LTR_Os_chr_05_859#LTR/Gypsy,chr04,8486501,8486600,100,hypo,LTR_Os_chr_05_859#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8485910,8497198,+,LTR_Os_chr_05_859#LTR/Gypsy,chr04,8491401,8491500,100,hypo,LTR_Os_chr_05_859#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8520123,8520298,+,Osr31_AP003054-0#Other,chr04,8520101,8520200,100,hypo,Osr31_AP003054-0#Other,78,TRUE,BGI (CHH context)
chr04,repeat_unit,8542101,8543768,+,LTR_Os_chr_02_336#LTR,chr04,8543501,8543600,100,hypo,LTR_Os_chr_02_336#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8549864,8551761,+,LTR_Os_chr_11_2083#LTR/Gypsy,chr04,8550101,8550200,100,hypo,LTR_Os_chr_11_2083#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8572074,8574542,-,LTR_Os_chr_08_1514#LTR,chr04,8574201,8574300,100,hypo,LTR_Os_chr_08_1514#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8852843,8855480,+,dendrobat_osj_retroryza#LTR,chr04,8853801,8853900,100,hypo,dendrobat_osj_retroryza#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,8875108,8875389,+,LTR_Os_chr_12_2328#LTR,chr04,8875101,8875200,100,hypo,LTR_Os_chr_12_2328#LTR,93,TRUE,BGI (CHH context)
chr04,repeat_unit,8895428,8906720,+,LTR_Os_chr_04_663#LTR/Gypsy,chr04,8897001,8897100,100,hypo,LTR_Os_chr_04_663#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,9053937,9055945,+,ORSiTERTOOT00205,chr04,9055601,9055700,100,hypo,ORSiTERTOOT00205,100,TRUE,BGI (CHH context)
chr04,repeat_unit,9245540,9256649,+,LTR_Os_chr_04_709#LTR,chr04,9245601,9245700,100,hypo,LTR_Os_chr_04_709#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,9265636,9266589,+,LTR_Os_chr_08_1547#LTR,chr04,9266001,9266100,100,hypo,LTR_Os_chr_08_1547#LTR,100,TRUE,BGI (CHH context)
chr04,repeat_unit,9325244,9329835,-,SZ-30__LiL#LTR/Copia,chr04,9325501,9325600,100,hypo,SZ-30__LiL#LTR/Copia,100,TRUE,BGI (CHH context)
chr04,repeat_unit,9370839,9373960,-,RETROSAT2LTRA#LTR/Gypsy,chr04,9371801,9371900,100,hypo,RETROSAT2LTRA#LTR/Gypsy,100,TRUE,BGI (CHH context)
chr04,repeat_unit,9379070,9379316,+,LINE1-13_ZM#LINE,chr04,9379101,9379200,100,hyper,LINE1-13_ZM#LINE,100,TRUE,BGI (CHH context)
